date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-09-06,Indian Health Svc,,,,,,,,,,2790.0,1340.0,
2021-09-07,Indian Health Svc,1587078.0,2008065.0,880698.0,34.78,76.2,724352.0,42.28,96.41,,2823.0,1355.0,0.79
2021-09-08,Indian Health Svc,1588667.0,2008065.0,881392.0,34.81,76.28,724947.0,42.32,96.41,1589.0,2379.0,1142.0,0.791
2021-09-09,Indian Health Svc,1591707.0,2011685.0,882750.0,34.88,76.42,726519.0,42.38,96.59,3040.0,2414.0,1159.0,0.791
2021-09-10,Indian Health Svc,1595047.0,2021845.0,884372.0,34.95,76.58,727985.0,42.46,97.07,3340.0,2387.0,1146.0,0.789
2021-09-11,Indian Health Svc,1600378.0,2024185.0,886951.0,35.08,76.84,730564.0,42.58,97.19,5331.0,2346.0,1126.0,0.791
2021-09-12,Indian Health Svc,1603296.0,2024185.0,888255.0,35.14,76.98,731995.0,42.65,97.19,2918.0,2614.0,1255.0,0.792
2021-09-13,Indian Health Svc,1603558.0,2024185.0,888376.0,35.15,76.99,732066.0,42.65,97.19,262.0,2503.0,1202.0,0.792
2021-09-14,Indian Health Svc,1604442.0,2025185.0,888864.0,35.16,77.03,732403.0,42.68,97.23,884.0,2481.0,1191.0,0.792
2021-09-15,Indian Health Svc,1607175.0,2034485.0,890131.0,35.23,77.16,733702.0,42.74,97.68,2733.0,2644.0,1269.0,0.79
2021-09-16,Indian Health Svc,1610724.0,2048765.0,891621.0,35.32,77.33,735562.0,42.81,98.37,3549.0,2717.0,1304.0,0.786
2021-09-17,Indian Health Svc,1614083.0,2048765.0,892863.0,35.41,77.5,737542.0,42.87,98.37,3359.0,2719.0,1305.0,0.788
2021-09-18,Indian Health Svc,1616808.0,2056915.0,894178.0,35.47,77.63,738825.0,42.93,98.76,2725.0,2347.0,1127.0,0.786
2021-09-19,Indian Health Svc,1619348.0,2056915.0,895259.0,35.53,77.75,740124.0,42.98,98.76,2540.0,2293.0,1101.0,0.787
2021-09-20,Indian Health Svc,1619619.0,2056915.0,895375.0,35.54,77.76,740268.0,42.99,98.76,271.0,2294.0,1101.0,0.787
2021-09-21,Indian Health Svc,1620218.0,2056915.0,895636.0,35.55,77.79,740531.0,43.0,98.76,599.0,2254.0,1082.0,0.788
2021-09-22,Indian Health Svc,1622547.0,2071385.0,896631.0,35.61,77.9,741693.0,43.05,99.45,2329.0,2196.0,1054.0,0.783
2021-09-23,Indian Health Svc,1625034.0,2077415.0,897650.0,35.67,78.02,742963.0,43.1,99.74,2487.0,2044.0,981.0,0.782
2021-09-24,Indian Health Svc,1627848.0,2081275.0,898819.0,35.73,78.16,744239.0,43.15,99.93,2814.0,1966.0,944.0,0.782
2021-09-25,Indian Health Svc,1630842.0,2084785.0,900015.0,35.8,78.3,745544.0,43.21,100.09,2994.0,2005.0,963.0,0.782
2021-09-26,Indian Health Svc,1632915.0,2084785.0,900771.0,35.84,78.4,746571.0,43.25,100.09,2073.0,1938.0,930.0,0.783
2021-09-27,Indian Health Svc,1633683.0,2084785.0,900985.0,35.85,78.44,746752.0,43.26,100.09,768.0,2009.0,965.0,0.784
2021-09-28,Indian Health Svc,1634986.0,2090005.0,901277.0,35.86,78.5,746941.0,43.27,100.35,1303.0,2110.0,1013.0,0.782
2021-09-29,Indian Health Svc,1637481.0,2090805.0,902150.0,35.9,78.62,747748.0,43.31,100.38,2495.0,2133.0,1024.0,0.783
2021-09-30,Indian Health Svc,1641052.0,2090805.0,903224.0,35.95,78.79,748872.0,43.37,100.38,3571.0,2288.0,1099.0,0.785
2021-10-01,Indian Health Svc,1645306.0,2101545.0,904570.0,36.02,78.99,750134.0,43.43,100.9,4254.0,2494.0,1197.0,0.783
2021-10-02,Indian Health Svc,1649627.0,2106455.0,905822.0,36.07,79.2,751374.0,43.49,101.14,4321.0,2684.0,1289.0,0.783
2021-10-03,Indian Health Svc,1652911.0,2114645.0,906885.0,36.13,79.36,752439.0,43.54,101.53,3284.0,2857.0,1372.0,0.782
2021-10-04,Indian Health Svc,1653703.0,2114645.0,907107.0,36.13,79.4,752561.0,43.55,101.53,792.0,2860.0,1373.0,0.782
2021-10-05,Indian Health Svc,1655095.0,2125005.0,907520.0,36.14,79.46,752757.0,43.57,102.03,1392.0,2873.0,1379.0,0.779
2021-10-06,Indian Health Svc,1659119.0,2126505.0,908842.0,36.2,79.66,753910.0,43.64,102.1,4024.0,3091.0,1484.0,0.78
2021-10-07,Indian Health Svc,1662797.0,2131395.0,909869.0,36.25,79.83,755009.0,43.68,102.33,3678.0,3106.0,1491.0,0.78
2021-10-08,Indian Health Svc,1667794.0,2133185.0,911332.0,36.31,80.07,756264.0,43.75,102.42,4997.0,3213.0,1543.0,0.782
2021-10-09,Indian Health Svc,1671369.0,2147225.0,912514.0,36.36,80.25,757342.0,43.81,103.09,3575.0,3106.0,1491.0,0.778
2021-10-10,Indian Health Svc,,,,,,,,,,2901.0,1393.0,
2021-10-11,Indian Health Svc,,,,,,,,,,3052.0,1465.0,
2021-10-12,Indian Health Svc,1676912.0,2147905.0,914117.0,36.43,80.51,758695.0,43.89,103.13,,3117.0,1497.0,0.781
2021-01-12,Indiana,191844.0,540475.0,114781.0,0.35,2.85,23546.0,1.7,8.03,,,,0.355
2021-01-13,Indiana,211334.0,579050.0,125763.0,0.48,3.14,32040.0,1.87,8.6,19490.0,19490.0,2895.0,0.365
2021-01-14,Indiana,233488.0,630025.0,203889.0,,3.47,,3.03,9.36,22154.0,20822.0,3093.0,0.371
2021-01-15,Indiana,260310.0,642425.0,222599.0,0.56,3.87,37683.0,3.31,9.54,26822.0,22822.0,3390.0,0.405
2021-01-16,Indiana,,,,,,,,,,21765.0,3233.0,
2021-01-17,Indiana,,,,,,,,,,21131.0,3139.0,
2021-01-18,Indiana,,,,,,,,,,20708.0,3076.0,
2021-01-19,Indiana,334686.0,642425.0,283779.0,0.76,4.97,50862.0,4.22,9.54,,20406.0,3031.0,0.521
2021-01-20,Indiana,356385.0,741025.0,297720.0,0.87,5.29,58616.0,4.42,11.01,21699.0,20722.0,3078.0,0.481
2021-01-21,Indiana,387137.0,816025.0,320266.0,0.99,5.75,66801.0,4.76,12.12,30752.0,21950.0,3260.0,0.474
2021-01-22,Indiana,414127.0,839925.0,340055.0,1.1,6.15,73986.0,5.05,12.48,26990.0,21974.0,3264.0,0.493
2021-01-23,Indiana,446029.0,841725.0,367944.0,1.16,6.63,77985.0,5.47,12.5,31902.0,23875.0,3546.0,0.53
2021-01-24,Indiana,446029.0,841725.0,367944.0,1.16,6.63,77985.0,5.47,12.5,0.0,21219.0,3152.0,0.53
2021-01-25,Indiana,491856.0,841725.0,408181.0,1.24,7.31,83554.0,6.06,12.5,45827.0,25109.0,3730.0,0.584
2021-01-26,Indiana,498824.0,900175.0,413982.0,1.26,7.41,84719.0,6.15,13.37,6968.0,23448.0,3483.0,0.554
2021-01-27,Indiana,524180.0,920975.0,432791.0,1.36,7.79,91255.0,6.43,13.68,25356.0,23971.0,3561.0,0.569
2021-01-28,Indiana,552144.0,925300.0,454380.0,1.45,8.2,97614.0,6.75,13.74,27964.0,23572.0,3501.0,0.597
2021-01-29,Indiana,581322.0,929900.0,475928.0,1.56,8.63,105208.0,7.07,13.81,29178.0,23885.0,3548.0,0.625
2021-01-30,Indiana,607185.0,931500.0,495746.0,1.65,9.02,111233.0,7.36,13.84,25863.0,23022.0,3420.0,0.652
2021-01-31,Indiana,607185.0,931500.0,495746.0,1.65,9.02,111233.0,7.36,13.84,0.0,23022.0,3420.0,0.652
2021-02-01,Indiana,607185.0,931500.0,495746.0,1.65,9.02,111233.0,7.36,13.84,0.0,16476.0,2447.0,0.652
2021-02-02,Indiana,612289.0,1091375.0,499215.0,1.68,9.09,112864.0,7.42,16.21,5104.0,16209.0,2408.0,0.561
2021-02-03,Indiana,637745.0,1106550.0,517147.0,1.79,9.47,120352.0,7.68,16.44,25456.0,16224.0,2410.0,0.576
2021-02-04,Indiana,671191.0,1116375.0,541269.0,1.93,9.97,129626.0,8.04,16.58,33446.0,17007.0,2526.0,0.601
2021-02-05,Indiana,710888.0,1117350.0,568118.0,2.12,10.56,142405.0,8.44,16.6,39697.0,18509.0,2749.0,0.636
2021-02-06,Indiana,749771.0,1118350.0,593266.0,2.32,11.14,156083.0,8.81,16.61,38883.0,20369.0,3026.0,0.67
2021-02-07,Indiana,749771.0,1118350.0,593266.0,2.32,11.14,156083.0,8.81,16.61,0.0,20369.0,3026.0,0.67
2021-02-08,Indiana,749771.0,1118350.0,593266.0,2.32,11.14,156083.0,8.81,16.61,0.0,20369.0,3026.0,0.67
2021-02-09,Indiana,761070.0,1206125.0,598731.0,2.4,11.3,161879.0,8.89,17.92,11299.0,21254.0,3157.0,0.631
2021-02-10,Indiana,795702.0,1291675.0,617918.0,2.63,11.82,177231.0,9.18,19.19,34632.0,22565.0,3352.0,0.616
2021-02-11,Indiana,832031.0,1351325.0,637068.0,2.89,12.36,194281.0,9.46,20.07,36329.0,22977.0,3413.0,0.616
2021-02-12,Indiana,873568.0,1360125.0,659495.0,3.17,12.98,213259.0,9.8,20.2,41537.0,23240.0,3452.0,0.642
2021-02-13,Indiana,1018783.0,1387975.0,749756.0,3.98,15.13,267774.0,11.14,20.62,145215.0,38430.0,5708.0,0.734
2021-02-14,Indiana,1058874.0,1388375.0,770193.0,4.27,15.73,287278.0,11.44,20.62,40091.0,44158.0,6559.0,0.763
2021-02-15,Indiana,,,,,,,,,,46507.0,6908.0,
2021-02-16,Indiana,1091762.0,1445100.0,787050.0,4.5,16.22,303183.0,11.69,21.47,,47242.0,7017.0,0.755
2021-02-17,Indiana,1113413.0,1447050.0,797872.0,4.66,16.54,313895.0,11.85,21.49,21651.0,45387.0,6742.0,0.769
2021-02-18,Indiana,1125976.0,1452900.0,803800.0,4.76,16.73,320425.0,11.94,21.58,12563.0,41992.0,6237.0,0.775
2021-02-19,Indiana,1194094.0,1487400.0,841694.0,5.21,17.74,350440.0,12.5,22.09,68118.0,45789.0,6801.0,0.803
2021-02-20,Indiana,1234416.0,1487400.0,859278.0,5.54,18.34,372868.0,12.76,22.09,40322.0,30805.0,4576.0,0.83
2021-02-21,Indiana,1269839.0,1487400.0,874152.0,5.84,18.86,393133.0,12.98,22.09,35423.0,30138.0,4477.0,0.854
2021-02-22,Indiana,1292340.0,1487400.0,884605.0,6.03,19.2,406193.0,13.14,22.09,22501.0,31003.0,4605.0,0.869
2021-02-23,Indiana,1298877.0,1704790.0,888217.0,6.08,19.29,409185.0,13.19,25.32,6537.0,29588.0,4395.0,0.762
2021-02-24,Indiana,1361053.0,1734580.0,911754.0,6.58,20.22,442984.0,13.54,25.77,62176.0,35377.0,5255.0,0.785
2021-02-25,Indiana,1459296.0,1810380.0,945948.0,7.39,21.68,497603.0,14.05,26.89,98243.0,47617.0,7073.0,0.806
2021-02-26,Indiana,1505040.0,1832150.0,965809.0,7.77,22.36,523102.0,14.35,27.21,45744.0,44421.0,6598.0,0.821
2021-02-27,Indiana,1551945.0,1848620.0,987547.0,8.14,23.05,547718.0,14.67,27.46,46905.0,45361.0,6738.0,0.84
2021-02-28,Indiana,1590344.0,1848620.0,1004776.0,8.44,23.62,568523.0,14.92,27.46,38399.0,45786.0,6801.0,0.86
2021-03-01,Indiana,1615149.0,1848620.0,1016048.0,8.65,23.99,582218.0,15.09,27.46,24805.0,46116.0,6850.0,0.874
2021-03-02,Indiana,1624577.0,2053030.0,1021447.0,8.71,24.13,586294.0,15.17,30.5,9428.0,46529.0,6911.0,0.791
2021-03-03,Indiana,1657664.0,2083930.0,1036064.0,8.98,24.62,604583.0,15.39,30.95,33087.0,42373.0,6294.0,0.795
2021-03-04,Indiana,1697536.0,2132730.0,1053529.0,9.31,25.22,626952.0,15.65,31.68,39872.0,34034.0,5055.0,0.796
2021-03-05,Indiana,1748623.0,2191530.0,1079060.0,9.69,25.97,652106.0,16.03,32.55,51087.0,34798.0,5169.0,0.798
2021-03-06,Indiana,1800802.0,2206230.0,1106523.0,10.05,26.75,676716.0,16.44,32.77,52179.0,35551.0,5281.0,0.816
2021-03-07,Indiana,1844669.0,2206230.0,1130035.0,10.35,27.4,696962.0,16.79,32.77,43867.0,36332.0,5397.0,0.836
2021-03-08,Indiana,1879649.0,2206230.0,1152396.0,10.65,27.92,716718.0,17.12,32.77,34980.0,37786.0,5613.0,0.852
2021-03-09,Indiana,1892845.0,2443780.0,1161968.0,10.75,28.12,724015.0,17.26,36.3,13196.0,38324.0,5693.0,0.775
2021-03-10,Indiana,1934412.0,2473740.0,1186992.0,11.07,28.73,745011.0,17.63,36.74,41567.0,39535.0,5873.0,0.782
2021-03-11,Indiana,1979075.0,2516910.0,1212721.0,11.37,29.4,765301.0,18.01,37.39,44663.0,40220.0,5974.0,0.786
2021-03-12,Indiana,2030306.0,2536330.0,1239957.0,11.76,30.16,792015.0,18.42,37.67,51231.0,40240.0,5977.0,0.8
2021-03-13,Indiana,2127154.0,2537330.0,1297780.0,12.44,31.6,837244.0,19.28,37.69,96848.0,46622.0,6925.0,0.838
2021-03-14,Indiana,2127229.0,2537330.0,1297939.0,12.44,31.6,837398.0,19.28,37.69,75.0,40366.0,5996.0,0.838
2021-03-15,Indiana,2160312.0,2537330.0,1318159.0,12.69,32.09,854647.0,19.58,37.69,33083.0,40095.0,5956.0,0.851
2021-03-16,Indiana,2170644.0,2786140.0,1323727.0,12.77,32.24,859950.0,19.66,41.39,10332.0,39686.0,5895.0,0.779
2021-03-17,Indiana,2206988.0,2817710.0,1345400.0,13.01,32.78,875577.0,19.98,41.85,36344.0,38939.0,5784.0,0.783
2021-03-18,Indiana,2252443.0,2861620.0,1374484.0,13.27,33.46,893151.0,20.42,42.51,45455.0,39053.0,5801.0,0.787
2021-03-19,Indiana,2304432.0,2888280.0,1407346.0,13.57,34.23,913463.0,20.9,42.9,51989.0,39161.0,5817.0,0.798
2021-03-20,Indiana,2360942.0,2964250.0,1440383.0,13.93,35.07,937926.0,21.4,44.03,56510.0,33398.0,4961.0,0.796
2021-03-21,Indiana,2406866.0,2964250.0,1469086.0,14.21,35.75,956783.0,21.82,44.03,45924.0,39948.0,5934.0,0.812
2021-03-22,Indiana,2437519.0,2964250.0,1489440.0,14.4,36.21,969665.0,22.12,44.03,30653.0,39601.0,5882.0,0.822
2021-03-23,Indiana,2447336.0,3132390.0,1495417.0,14.48,36.35,974543.0,22.21,46.53,9817.0,39527.0,5871.0,0.781
2021-03-24,Indiana,2488889.0,3161270.0,1522442.0,14.7,36.97,989857.0,22.61,46.96,41553.0,40272.0,5982.0,0.787
2021-03-25,Indiana,2540707.0,3191470.0,1554964.0,15.02,37.74,1011271.0,23.1,47.41,51818.0,41181.0,6117.0,0.796
2021-03-26,Indiana,2598661.0,3217220.0,1589654.0,15.4,38.6,1036624.0,23.61,47.79,57954.0,42033.0,6244.0,0.808
2021-03-27,Indiana,2655132.0,3328110.0,1624867.0,15.75,39.44,1060159.0,24.14,49.44,56471.0,42027.0,6243.0,0.798
2021-03-28,Indiana,2700392.0,3328110.0,1651837.0,16.08,40.11,1082231.0,24.54,49.44,45260.0,41932.0,6229.0,0.811
2021-03-29,Indiana,2734813.0,3328110.0,1673593.0,16.31,40.62,1098306.0,24.86,49.44,34421.0,42471.0,6309.0,0.822
2021-03-30,Indiana,2744163.0,3519900.0,1678147.0,16.39,40.76,1103261.0,24.93,52.28,9350.0,42404.0,6299.0,0.78
2021-03-31,Indiana,2787166.0,3532620.0,1701299.0,16.69,41.4,1123914.0,25.27,52.47,43003.0,42611.0,6329.0,0.789
2021-04-01,Indiana,2840511.0,3588220.0,1733418.0,17.04,42.19,1147247.0,25.75,53.3,53345.0,42829.0,6362.0,0.792
2021-04-02,Indiana,2903944.0,3616140.0,1771372.0,17.45,43.14,1174624.0,26.31,53.71,63433.0,43612.0,6478.0,0.803
2021-04-03,Indiana,2972415.0,3640170.0,1814438.0,17.95,44.15,1208285.0,26.95,54.07,68471.0,45326.0,6733.0,0.817
2021-04-04,Indiana,3016801.0,3640170.0,1841749.0,18.32,44.81,1233438.0,27.36,54.07,44386.0,45201.0,6714.0,0.829
2021-04-05,Indiana,3048583.0,3640170.0,1863295.0,18.57,45.28,1250217.0,27.68,54.07,31782.0,44824.0,6658.0,0.837
2021-04-06,Indiana,3057121.0,4112750.0,1867325.0,18.61,45.41,1252763.0,27.74,61.09,8538.0,44708.0,6641.0,0.743
2021-04-07,Indiana,3099903.0,4145650.0,1892991.0,18.91,46.05,1272876.0,28.12,61.58,42782.0,44677.0,6636.0,0.748
2021-04-08,Indiana,3158259.0,4203150.0,1932011.0,19.28,46.91,1298097.0,28.7,62.43,58356.0,45393.0,6743.0,0.751
2021-04-09,Indiana,3229355.0,4227610.0,1976719.0,19.7,47.97,1326151.0,29.36,62.8,71096.0,46487.0,6905.0,0.764
2021-04-10,Indiana,3301186.0,4286610.0,2020564.0,20.15,49.04,1356734.0,30.01,63.67,71831.0,46967.0,6976.0,0.77
2021-04-11,Indiana,3361921.0,4286610.0,2059322.0,20.53,49.94,1381844.0,30.59,63.67,60735.0,49303.0,7323.0,0.784
2021-04-12,Indiana,3412179.0,4286610.0,2092427.0,20.87,50.68,1404887.0,31.08,63.67,50258.0,51942.0,7715.0,0.796
2021-04-13,Indiana,3431284.0,4620230.0,2105438.0,20.96,50.97,1411286.0,31.27,68.63,19105.0,53452.0,7940.0,0.743
2021-04-14,Indiana,3443028.0,4640750.0,2109358.0,21.09,51.14,1419782.0,31.33,68.93,11744.0,49018.0,7281.0,0.742
2021-04-15,Indiana,3509410.0,4699940.0,2146247.0,21.54,52.13,1449816.0,31.88,69.81,66382.0,50164.0,7451.0,0.747
2021-04-16,Indiana,3575816.0,4717200.0,2180239.0,22.0,53.11,1480851.0,32.39,70.07,66406.0,49494.0,7352.0,0.758
2021-04-17,Indiana,3634597.0,4775740.0,2209680.0,22.43,53.99,1509814.0,32.82,70.94,58781.0,47630.0,7075.0,0.761
2021-04-18,Indiana,3685577.0,4775740.0,2235127.0,22.79,54.75,1534209.0,33.2,70.94,50980.0,46237.0,6868.0,0.772
2021-04-19,Indiana,3713772.0,4775740.0,2249248.0,22.98,55.16,1547101.0,33.41,70.94,28195.0,43085.0,6400.0,0.778
2021-04-20,Indiana,3726846.0,4962550.0,2256735.0,23.06,55.36,1552343.0,33.52,73.71,13074.0,42223.0,6272.0,0.751
2021-04-21,Indiana,3764137.0,5086110.0,2272992.0,23.36,55.91,1572858.0,33.76,75.55,37291.0,45873.0,6814.0,0.74
2021-04-22,Indiana,3811526.0,5102410.0,2293628.0,23.75,56.62,1598850.0,34.07,75.79,47389.0,43159.0,6411.0,0.747
2021-04-23,Indiana,3863663.0,5150080.0,2314154.0,24.21,57.39,1630002.0,34.37,76.5,52137.0,41121.0,6108.0,0.75
2021-04-24,Indiana,3914185.0,5220380.0,2334098.0,24.66,58.14,1659992.0,34.67,77.54,50522.0,39941.0,5933.0,0.75
2021-04-25,Indiana,3956117.0,5220380.0,2351172.0,25.02,58.76,1684341.0,34.92,77.54,41932.0,38649.0,5741.0,0.758
2021-04-26,Indiana,3985688.0,5220380.0,2365148.0,25.27,59.2,1701402.0,35.13,77.54,29571.0,38845.0,5770.0,0.763
2021-04-27,Indiana,4002392.0,5414600.0,2373803.0,25.41,59.45,1710566.0,35.26,80.43,16704.0,39364.0,5847.0,0.739
2021-04-28,Indiana,4041591.0,5431110.0,2389840.0,25.78,60.03,1735367.0,35.5,80.67,39199.0,39636.0,5888.0,0.744
2021-04-29,Indiana,4089471.0,5443410.0,2406345.0,26.25,60.74,1767251.0,35.74,80.86,47880.0,39706.0,5898.0,0.751
2021-04-30,Indiana,4144890.0,5479210.0,2423986.0,26.81,61.57,1804874.0,36.01,81.39,55419.0,40175.0,5968.0,0.756
2021-05-01,Indiana,4201867.0,5530460.0,2448580.0,27.3,62.41,1837863.0,36.37,82.15,56977.0,41097.0,6105.0,0.76
2021-05-02,Indiana,4248090.0,5530460.0,2466332.0,27.73,63.1,1866680.0,36.63,82.15,46223.0,41710.0,6196.0,0.768
2021-05-03,Indiana,4267678.0,5530460.0,2471929.0,27.92,63.39,1879763.0,36.72,82.15,19588.0,40284.0,5984.0,0.772
2021-05-04,Indiana,4277886.0,5610540.0,2473686.0,28.02,63.54,1886703.0,36.74,83.34,10208.0,39356.0,5846.0,0.762
2021-05-05,Indiana,4311755.0,5642020.0,2485048.0,28.35,64.05,1908526.0,36.91,83.81,33869.0,38595.0,5733.0,0.764
2021-05-06,Indiana,4360742.0,5676850.0,2501046.0,28.83,64.77,1940977.0,37.15,84.32,48987.0,38753.0,5756.0,0.768
2021-05-07,Indiana,4421161.0,5696710.0,2522544.0,29.39,65.67,1978478.0,37.47,84.62,60419.0,39467.0,5862.0,0.776
2021-05-08,Indiana,4463699.0,5727410.0,2538086.0,29.79,66.3,2005243.0,37.7,85.07,42538.0,37405.0,5556.0,0.779
2021-05-09,Indiana,4506166.0,5727410.0,2553033.0,30.19,66.93,2032376.0,37.92,85.07,42467.0,36868.0,5476.0,0.787
2021-05-10,Indiana,4535101.0,5727410.0,2565461.0,30.43,67.36,2048655.0,38.11,85.07,28935.0,38203.0,5675.0,0.792
2021-05-11,Indiana,4553361.0,5820840.0,2574797.0,30.62,67.64,2061307.0,38.25,86.46,18260.0,39354.0,5846.0,0.782
2021-05-12,Indiana,4583391.0,5857790.0,2585495.0,30.91,68.08,2080805.0,38.4,87.01,30030.0,38805.0,5764.0,0.782
2021-05-13,Indiana,4621947.0,5877350.0,2598461.0,31.29,68.65,2106606.0,38.6,87.3,38556.0,37315.0,5543.0,0.786
2021-05-14,Indiana,4660880.0,5927240.0,2609929.0,31.7,69.23,2133785.0,38.77,88.04,38933.0,34246.0,5087.0,0.786
2021-05-15,Indiana,4703345.0,5987240.0,2625819.0,32.1,69.86,2160955.0,39.0,88.93,42465.0,34235.0,5085.0,0.786
2021-05-16,Indiana,4741671.0,5987240.0,2641183.0,32.45,70.43,2184367.0,39.23,88.93,38326.0,33644.0,4997.0,0.792
2021-05-17,Indiana,4766201.0,5987240.0,2653142.0,32.63,70.8,2196547.0,39.41,88.93,24530.0,33014.0,4904.0,0.796
2021-05-18,Indiana,4778503.0,6051890.0,2658592.0,32.73,70.98,2203604.0,39.49,89.89,12302.0,32163.0,4777.0,0.79
2021-05-19,Indiana,4807116.0,6060300.0,2670371.0,32.99,71.4,2220826.0,39.67,90.02,28613.0,31961.0,4747.0,0.793
2021-05-20,Indiana,4844506.0,6103040.0,2688808.0,33.28,71.96,2240373.0,39.94,90.65,37390.0,31794.0,4723.0,0.794
2021-05-21,Indiana,4884071.0,6199020.0,2706838.0,33.6,72.55,2262150.0,40.21,92.08,39565.0,31884.0,4736.0,0.788
2021-05-22,Indiana,4924441.0,6232460.0,2727465.0,33.91,73.15,2282947.0,40.51,92.58,40370.0,31585.0,4692.0,0.79
2021-05-23,Indiana,4955116.0,6232460.0,2740144.0,34.19,73.6,2301734.0,40.7,92.58,30675.0,30492.0,4529.0,0.795
2021-05-24,Indiana,4971462.0,6232460.0,2748264.0,34.32,73.85,2310307.0,40.82,92.58,16346.0,29323.0,4356.0,0.798
2021-05-25,Indiana,4976968.0,6286760.0,2751280.0,34.36,73.93,2312972.0,40.87,93.38,5506.0,28352.0,4211.0,0.792
2021-05-26,Indiana,5001625.0,6291460.0,2762357.0,34.57,74.29,2327442.0,41.03,93.45,24657.0,27787.0,4127.0,0.795
2021-05-27,Indiana,5028975.0,6323400.0,2776436.0,34.79,74.7,2342184.0,41.24,93.93,27350.0,26353.0,3914.0,0.795
2021-05-28,Indiana,5056380.0,6326880.0,2789622.0,35.01,75.11,2357263.0,41.44,93.98,27405.0,24616.0,3656.0,0.799
2021-05-29,Indiana,5080847.0,6437880.0,2800999.0,35.22,75.47,2371349.0,41.61,95.63,24467.0,22344.0,3319.0,0.789
2021-05-30,Indiana,5103220.0,6437880.0,2810952.0,35.42,75.8,2384280.0,41.75,95.63,22373.0,21158.0,3143.0,0.793
2021-05-31,Indiana,,,,,,,,,,19826.0,2945.0,
2021-06-01,Indiana,5117270.0,6437880.0,2819004.0,35.51,76.01,2390812.0,41.87,95.63,,20043.0,2977.0,0.795
2021-06-02,Indiana,5120352.0,6440220.0,2820719.0,35.54,76.06,2392305.0,41.9,95.66,3082.0,16961.0,2519.0,0.795
2021-06-03,Indiana,5141173.0,6465020.0,2828101.0,35.73,76.37,2405517.0,42.01,96.03,20821.0,16028.0,2381.0,0.795
2021-06-04,Indiana,5159399.0,6474920.0,2835974.0,35.89,76.64,2416170.0,42.13,96.18,18226.0,14717.0,2186.0,0.797
2021-06-05,Indiana,5182359.0,6509950.0,2845708.0,36.09,76.98,2429781.0,42.27,96.7,22960.0,14502.0,2154.0,0.796
2021-06-06,Indiana,5204347.0,6509950.0,2855162.0,36.28,77.31,2442664.0,42.41,96.7,21988.0,14447.0,2146.0,0.799
2021-06-07,Indiana,5219458.0,6509950.0,2861249.0,36.42,77.53,2452160.0,42.5,96.7,15111.0,15602.0,2318.0,0.802
2021-06-08,Indiana,5226699.0,6540190.0,2864349.0,36.49,77.64,2456499.0,42.55,97.15,7241.0,15633.0,2322.0,0.799
2021-06-09,Indiana,5244723.0,6540330.0,2870534.0,36.67,77.9,2468400.0,42.64,97.15,18024.0,17767.0,2639.0,0.802
2021-06-10,Indiana,5244854.0,6542990.0,2870859.0,36.67,77.91,2468780.0,42.64,97.19,131.0,14812.0,2200.0,0.802
2021-06-11,Indiana,5270466.0,6553460.0,2880635.0,36.9,78.29,2484038.0,42.79,97.34,25612.0,15867.0,2357.0,0.804
2021-06-12,Indiana,5298467.0,6572110.0,2891430.0,37.15,78.7,2500847.0,42.95,97.62,28001.0,16587.0,2464.0,0.806
2021-06-13,Indiana,5315601.0,6572110.0,2897600.0,37.32,78.96,2512389.0,43.04,97.62,17134.0,15893.0,2361.0,0.809
2021-06-14,Indiana,5369896.0,6572110.0,2906815.0,38.0,79.76,2558412.0,43.18,97.62,54295.0,21491.0,3192.0,0.817
2021-06-15,Indiana,5383148.0,6592990.0,2911944.0,38.13,79.96,2566765.0,43.25,97.93,13252.0,22350.0,3320.0,0.816
2021-06-16,Indiana,5383210.0,6593130.0,2912100.0,38.13,79.96,2566967.0,43.26,97.93,62.0,19784.0,2939.0,0.816
2021-06-17,Indiana,5427988.0,6596750.0,2929812.0,38.54,80.63,2594530.0,43.52,97.99,44778.0,26162.0,3886.0,0.823
2021-06-18,Indiana,5444218.0,6602010.0,2936507.0,38.69,80.87,2604370.0,43.62,98.07,16230.0,24822.0,3687.0,0.825
2021-06-19,Indiana,5460841.0,6615380.0,2943308.0,38.83,81.12,2614390.0,43.72,98.26,16623.0,23196.0,3446.0,0.825
2021-06-20,Indiana,5473543.0,6615380.0,2948394.0,38.95,81.3,2622402.0,43.8,98.26,12702.0,22563.0,3351.0,0.827
2021-06-21,Indiana,5486097.0,6615380.0,2954580.0,39.05,81.49,2628986.0,43.89,98.26,12554.0,16600.0,2466.0,0.829
2021-06-22,Indiana,5490692.0,6627890.0,2956811.0,39.09,81.56,2631397.0,43.92,98.45,4595.0,15363.0,2282.0,0.828
2021-06-23,Indiana,5499982.0,6630520.0,2961570.0,39.16,81.7,2636055.0,43.99,98.49,9290.0,16682.0,2478.0,0.829
2021-06-24,Indiana,5513454.0,6633900.0,2967689.0,39.26,81.9,2643394.0,44.08,98.54,13472.0,12209.0,1814.0,0.831
